,domain,ip_count,subdomain_count,number_of_domains,ip_entropy,subdomain_entropy,change_numbers,change_duration_mean,change_duration_std,change_amp,domain_len,domain_name_entropy,digit_number,digit_number_ratio,digit_group,word_group,longest_substring_ratio,left_days,alive_days,update_days,label
60,forgeofempires.com,0,0,0,0.0,0.0,,,,,18,59.5488750216347,0,0.0,0,4,0.3888888888888889,2768.0,2768.0,211.0,0
61,gizmodo.com,0,0,0,0.0,0.0,,,,,11,31.298860302846798,0,0.0,0,2,0.6363636363636364,6167.0,6167.0,173.0,0
62,ithome.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,10,29.21928094887362,0,0.0,0,2,0.7,7092.0,7092.0,1669.0,0
63,iqoption.com,0,0,0,0.0,0.0,,,,,12,36.26466250649041,0,0.0,0,3,0.5,2231.0,2231.0,69.0,0
64,vmall.com,0,0,0,0.0,0.0,1.0,15.0,0.0,3.849045753118386,9,24.52932501298081,0,0.0,0,3,0.3333333333333333,7544.0,7544.0,25.0,0
65,codeonclick.com,0,0,0,0.0,0.0,,,,,15,45.84847143196431,0,0.0,0,4,0.3333333333333333,1484.0,1484.0,387.0,0
66,efrable.info,0,0,0,0.0,0.0,,,,,12,39.01955000865389,0,0.0,0,3,0.3333333333333333,330.0,330.0,270.0,0
67,douban.com,3,4,0,0.0,0.75,1.0,15.0,0.0,3.5480933548043225,10,31.21928094887362,0,0.0,0,3,0.4,5356.0,5356.0,564.0,0
68,runoob.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,10,28.464393446710158,0,0.0,0,3,0.3,1427.0,1427.0,26.0,0
69,okezone.com,0,0,0,0.0,0.0,,,,,11,31.298860302846798,0,0.0,0,3,0.3636363636363637,4569.0,4569.0,573.0,0
70,slickdeals.net,0,0,0,0.0,0.0,,,,,14,47.30296890880647,0,0.0,0,2,0.7142857142857143,7131.0,7131.0,674.0,0
71,githubusercontent.com,0,0,0,0.0,0.0,1.0,3.0,0.0,7.7738734035486425,21,77.4837783761905,0,0.0,0,5,0.3333333333333333,1929.0,1929.0,208.0,0
72,51cto.com,0,0,0,0.0,0.0,2.0,5.5,2.5,0.9140821969221684,9,24.52932501298081,2,0.2222222222222222,1,2,0.3333333333333333,5150.0,5150.0,498.0,0
73,bt.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6,15.509775004326935,0,0.0,0,2,0.5,9832.0,9832.0,350.0,0
74,hdfcbank.com,0,0,0,0.0,0.0,,,,,12,41.01955000865389,0,0.0,0,2,0.5833333333333334,8075.0,8075.0,434.0,0
75,behance.net,0,0,0,0.0,0.0,,,,,11,31.298860302846798,0,0.0,0,3,0.4545454545454545,4943.0,4943.0,56.0,0
76,abs-cbn.com,0,0,0,0.0,0.0,,,,,11,34.05374780501027,0,0.0,0,3,0.2727272727272727,8523.0,8523.0,121.0,0
77,life.tw,0,0,0,0.0,0.0,,,,,7,19.651484454403235,0,0.0,0,2,0.5714285714285714,,,,0
78,pplive.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,3,0.4444444444444444,,,,0
79,google.com.do,0,0,0,0.0,0.0,,,,,13,36.1057163358342,0,0.0,0,2,0.6923076923076923,,,,0
80,google.dk,0,0,0,0.0,0.0,,,,,9,24.52932501298081,0,0.0,0,2,0.6666666666666666,,,,0
81,shopclues.com,0,0,0,0.0,0.0,,,,,13,42.1057163358342,0,0.0,0,3,0.38461538461538464,2938.0,2938.0,790.0,0
82,tianya.cn,0,0,0,0.0,0.0,2.0,8.0,3.0,1.1196332067205237,9,24.52932501298081,0,0.0,0,3,0.3333333333333333,,,,0
83,ouo.press,0,0,0,0.0,0.0,,,,,9,24.52932501298081,0,0.0,0,3,0.5555555555555556,,,,0
84,reverb.com,0,0,0,0.0,0.0,,,,,10,29.21928094887362,0,0.0,0,2,0.6,6020.0,6020.0,236.0,0
85,jd.com,85,84,0,0.5199327718574466,0.4875507858966604,2.0,2.0,0.0,0.0,6,15.509775004326935,0,0.0,0,2,0.5,9730.0,9730.0,966.0,0
86,porn555.com,0,0,0,0.0,0.0,,,,,11,31.298860302846798,3,0.2727272727272727,1,2,0.3636363636363637,929.0,929.0,229.0,0
87,americanexpress.com,0,0,0,0.0,0.0,1.0,2.0,0.0,3.752776749732568,19,65.95573525326465,0,0.0,0,1,0.9473684210526316,8751.0,8751.0,110.0,0
88,youtube-mp3.org,0,0,0,0.0,0.0,,,,,15,54.60335893412777,1,0.06666666666666668,1,3,0.4666666666666667,3536.0,3536.0,298.0,0
89,coursehero.com,0,0,0,0.0,0.0,,,,,14,42.548081406643,0,0.0,0,3,0.42857142857142855,4147.0,4147.0,3339.0,0
90,mmo-champion.com,0,0,0,0.0,0.0,,,,,16,49.24511249783653,0,0.0,0,3,0.5,4487.0,4487.0,116.0,0
91,google.co.id,0,0,0,0.0,0.0,,,,,12,34.26466250649041,0,0.0,0,3,0.5,,,,0
92,telegraph.co.uk,0,0,0,0.0,0.0,3.0,2.0,0.0,0.6764230861423345,15,54.603358934127776,0,0.0,0,3,0.6,,,,0
93,invisionapp.com,0,0,0,0.0,0.0,,,,,15,47.84847143196431,0,0.0,0,3,0.5333333333333333,3469.0,3469.0,360.0,0
94,google.com,37,8,1,0.0922233915409968,0.8333333333333334,2.0,2.0,0.0,0.0,10,26.464393446710147,0,0.0,0,1,0.9,7917.0,7917.0,453.0,0
95,jquery.com,1,1,0,0.0,0.0,1.0,9.0,0.0,3.0132253534302773,10,33.219280948873624,0,0.0,0,3,0.5,4909.0,4909.0,464.0,0
96,mmofreegames.online,0,0,0,0.0,0.0,,,,,19,63.955735253264656,0,0.0,0,4,0.3157894736842105,,,,0
97,bilibili.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,12,31.01955000865388,0,0.0,0,3,0.5,5324.0,5324.0,110.0,0
98,nouvelobs.com,0,0,0,0.0,0.0,,,,,13,43.35082883367073,0,0.0,0,3,0.4615384615384616,7791.0,7791.0,153.0,0
99,msn.com,32,7,34,0.9202819531114784,0.656265789089031,2.0,2.0,0.0,0.0,7,17.651484454403235,0,0.0,0,2,0.42857142857142855,8958.0,8958.0,1678.0,0
100,wikimedia.org,0,0,0,0.0,0.0,2.0,2.0,0.0,0.08088504321050373,13,43.35082883367073,0,0.0,0,2,0.6923076923076923,5909.0,5909.0,27.0,0
101,muchong.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,11,32.05374780501027,0,0.0,0,3,0.3636363636363637,5377.0,5377.0,181.0,0
102,brightside.me,0,0,0,0.0,0.0,,,,,13,44.10571633583419,0,0.0,0,3,0.4615384615384616,2049.0,2049.0,1025.0,0
103,secureserver.net,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,16,45.635472023399714,0,0.0,0,3,0.375,7721.0,7721.0,1867.0,0
104,fmovies.is,0,0,0,0.0,0.0,,,,,10,29.21928094887362,0,0.0,0,3,0.6,,,,0
105,akoam.com,0,0,0,0.0,0.0,,,,,9,22.52932501298081,0,0.0,0,3,0.3333333333333333,2288.0,2288.0,433.0,0
106,smartisan.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,13,42.10571633583419,0,0.0,0,4,0.38461538461538464,4125.0,4125.0,1614.0,0
107,xinhuanet.com,18,19,46,0.5783099690248164,0.6310964220776643,2.0,2.0,0.0,0.0,13,46.10571633583419,0,0.0,0,2,0.6923076923076923,6961.0,6961.0,53.0,0
108,yifysubtitles.com,0,0,0,0.0,0.0,1.0,3.0,0.0,4.0625,17,61.48686830125579,0,0.0,0,4,0.5294117647058824,2016.0,2016.0,218.0,0
109,canva.com,0,0,0,0.0,0.0,,,,,9,24.52932501298081,0,0.0,0,2,0.5555555555555556,6589.0,6589.0,28.0,0
110,mydrivers.com,3,5,0,0.5793801642856949,0.8277293767706428,2.0,3.5,0.5,1.039779749820554,13,44.10571633583419,0,0.0,0,3,0.5384615384615384,7377.0,7377.0,7377.0,0
111,xhamster.com,0,0,0,0.0,0.0,1.0,2.0,0.0,4.161198597819118,12,41.01955000865389,0,0.0,0,3,0.5833333333333334,4431.0,4431.0,364.0,0
112,foursquare.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,47.30296890880647,0,0.0,0,2,0.7142857142857143,6264.0,6264.0,1355.0,0
113,yomiuri.co.jp,0,0,0,0.0,0.0,,,,,13,42.1057163358342,0,0.0,0,3,0.5384615384615384,,,,0
114,filmfanatic.com,0,0,0,0.0,0.0,,,,,15,48.603358934127776,0,0.0,0,3,0.4666666666666667,5955.0,5955.0,54.0,0
115,valuecommerce.com,0,0,0,0.0,0.0,3.0,2.0,0.0,0.2540943624877577,17,53.22220579476539,0,0.0,0,3,0.4705882352941176,7322.0,7322.0,77.0,0
116,shimo.im,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8,20.0,0,0.0,0,2,0.625,,,,0
117,processon.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,13,39.350828833670725,0,0.0,0,3,0.5384615384615384,2779.0,2779.0,388.0,0
118,vesti.ru,0,0,0,0.0,0.0,,,,,8,24.0,0,0.0,0,2,0.5,,,,0
119,mercadolibre.com.ve,0,0,0,0.0,0.0,,,,,19,65.95573525326465,0,0.0,0,3,0.631578947368421,,,,0
120,google.com.sg,0,0,0,0.0,0.0,,,,,13,36.595941331507255,0,0.0,0,2,0.6923076923076923,,,,0
121,furaffinity.net,0,0,0,0.0,0.0,,,,,15,47.84847143196431,0,0.0,0,3,0.5333333333333333,5238.0,5238.0,915.0,0
122,alc.co.jp,0,0,0,0.0,0.0,,,,,9,24.52932501298081,0,0.0,0,3,0.3333333333333333,,,,0
123,appledaily.com.tw,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,17,61.48686830125579,0,0.0,0,4,0.29411764705882354,,,,0
124,newegg.com,0,0,0,0.0,0.0,2.0,2.5,0.5,0.7896354874685264,10,29.21928094887362,0,0.0,0,2,0.6,7048.0,7048.0,1327.0,0
125,ebay.in,0,0,0,0.0,0.0,,,,,7,19.651484454403235,0,0.0,0,2,0.5714285714285714,5206.0,5206.0,31.0,0
126,os.tc,0,0,0,0.0,0.0,,,,,5,11.60964047443681,0,0.0,0,2,0.6,738.0,738.0,0.0,0
127,myanimelist.net,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,15,48.603358934127776,0,0.0,0,4,0.3333333333333333,4797.0,4797.0,84.0,0
128,piriform.com,2,1,0,0.0,0.0,2.0,4.0,0.0,0.004082104019233368,12,35.01955000865387,0,0.0,0,2,0.6666666666666666,5196.0,5196.0,507.0,0
129,rapidgator.net,3,3,0,0.0,0.0,3.0,5.666666666666668,2.494438257849294,1.287528951206437,14,47.30296890880647,0,0.0,0,3,0.35714285714285715,3423.0,3423.0,542.0,0
130,webofknowledge.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,18,63.548875021634714,0,0.0,0,4,0.5,6234.0,6234.0,57.0,0
131,book118.com,0,0,0,0.0,0.0,2.0,5.5,3.5,1.8266288134471536,11,31.298860302846798,3,0.2727272727272727,1,2,0.3636363636363637,5104.0,5104.0,259.0,0
132,clipconverter.cc,0,0,0,0.0,0.0,4.0,2.0,0.0,0.7821680458908702,16,52.0,0,0.0,0,3,0.5625,3348.0,3348.0,80.0,0
133,stubhub.com,0,0,0,0.0,0.0,,,,,11,34.05374780501027,0,0.0,0,2,0.6363636363636364,6905.0,6905.0,173.0,0
134,mob.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,7,15.651484454403233,0,0.0,0,2,0.42857142857142855,9064.0,9064.0,25.0,0
135,schwab.com,0,0,0,0.0,0.0,,,,,10,31.21928094887362,0,0.0,0,1,0.9,9539.0,9539.0,74.0,0
136,google.co.ve,0,0,0,0.0,0.0,,,,,12,32.264662506490396,0,0.0,0,2,0.5,,,,0
137,zara.com,0,0,0,0.0,0.0,2.0,2.0,0.0,1.706591352409137,8,22.0,0,0.0,0,2,0.5,8026.0,8026.0,275.0,0
138,bodybuilding.com,0,0,0,0.0,0.0,,,,,16,56.0,0,0.0,0,2,0.75,7399.0,7399.0,1552.0,0
139,meetup.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,29.21928094887362,0,0.0,0,2,0.6,7579.0,7579.0,306.0,0
140,primevideo.com,0,0,0,0.0,0.0,,,,,14,45.30296890880647,0,0.0,0,3,0.35714285714285715,6775.0,6775.0,110.0,0
141,apartmenttherapy.com,0,0,0,0.0,0.0,,,,,20,68.92878689342031,0,0.0,0,3,0.45,6375.0,6375.0,165.0,0
142,wp.pl,0,0,0,0.0,0.0,,,,,5,9.60964047443681,0,0.0,0,2,0.6,,,,0
143,barnesandnoble.com,0,0,0,0.0,0.0,,,,,18,62.30376252379818,0,0.0,0,2,0.7777777777777778,8684.0,8684.0,288.0,0
144,x48fly.com,0,0,0,0.0,0.0,,,,,10,33.219280948873624,2,0.2,1,2,0.6,83.0,83.0,83.0,0
145,google.com.sa,0,0,0,0.0,0.0,,,,,13,39.350828833670725,0,0.0,0,2,0.6923076923076923,,,,0
146,berkeley.edu,3,3,0,0.5793801642856949,1.0,1.0,8.0,0.0,2.884616105476169,12,35.01955000865388,0,0.0,0,2,0.6666666666666666,,,,0
147,drudgereport.com,0,0,0,0.0,0.0,,,,,16,53.24511249783653,0,0.0,0,1,0.9375,8130.0,8130.0,481.0,0
148,alibaba.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,11,31.298860302846798,0,0.0,0,2,0.6363636363636364,7340.0,7340.0,182.0,0
149,chaoxing.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,12,39.01955000865389,0,0.0,0,3,0.3333333333333333,5470.0,5470.0,56.0,0
150,businessweekly.com.tw,0,0,0,0.0,0.0,,,,,21,78.72889087402703,0,0.0,0,4,0.3809523809523809,,,,0
151,qingting.fm,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,11,32.05374780501027,0,0.0,0,3,0.3636363636363637,2878.0,2878.0,574.0,0
152,hollywoodreporter.com,0,0,0,0.0,0.0,,,,,21,71.87413790175368,0,0.0,0,3,0.42857142857142855,8701.0,8701.0,343.0,0
153,1688.com,10,5,0,0.4581460078048337,0.8277293767706428,2.0,2.0,0.0,0.0,8,22.0,4,0.5,1,1,0.375,8249.0,8249.0,182.0,0
154,visualstudio.com,1,1,0,0.0,0.0,2.0,7.5,0.5,0.5902812858117203,16,56.0,0,0.0,0,3,0.375,8099.0,8099.0,94.0,0
155,gmw.cn,18,56,81,0.8401250222879124,0.5126448748635702,2.0,2.0,0.0,0.0,6,15.509775004326935,0,0.0,0,2,0.5,,,,0
156,friv.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,8,24.0,0,0.0,0,2,0.5,5472.0,5472.0,496.0,0
157,ozee.com,0,0,0,0.0,0.0,,,,,8,20.0,0,0.0,0,3,0.375,7078.0,7078.0,1187.0,0
158,breitbart.com,0,0,0,0.0,0.0,,,,,13,42.1057163358342,0,0.0,0,2,0.6923076923076923,7372.0,7372.0,948.0,0
159,wanfangdata.com.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,18,58.30376252379817,0,0.0,0,4,0.3888888888888889,,,,0
160,todayhumor.co.kr,0,0,0,0.0,0.0,,,,,16,55.24511249783653,0,0.0,0,4,0.3125,,,,0
161,nowcoder.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,12,36.26466250649041,0,0.0,0,3,0.4166666666666667,2010.0,2010.0,488.0,0
162,wired.com,1,1,0,0.0,0.0,2.0,2.0,0.0,0.0,9,28.52932501298081,0,0.0,0,2,0.5555555555555556,9677.0,9677.0,551.0,0
163,pipeschannels.com,0,0,0,0.0,0.0,,,,,17,59.48686830125579,0,0.0,0,3,0.4705882352941176,709.0,709.0,375.0,0
164,frdic.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,3,0.3333333333333333,5206.0,5206.0,49.0,0
165,washingtonpost.com,1,1,0,0.0,0.0,3.0,2.0,0.0,0.7516083392306235,18,64.30376252379817,0,0.0,0,2,0.5555555555555556,8589.0,8589.0,193.0,0
166,wps.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,6,15.509775004326935,0,0.0,0,2,0.6666666666666666,,,,0
167,otzovik.com,0,0,0,0.0,0.0,,,,,11,33.2988603028468,0,0.0,0,1,0.9090909090909092,3338.0,3338.0,73.0,0
168,gsmarena.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,39.01955000865389,0,0.0,0,3,0.4166666666666667,6913.0,6913.0,389.0,0
169,allegro.pl,0,0,0,0.0,0.0,,,,,10,28.464393446710147,0,0.0,0,2,0.7,,,,0
170,asana.com,0,0,0,0.0,0.0,,,,,9,23.774437510817343,0,0.0,0,2,0.6666666666666666,3771.0,3771.0,322.0,0
171,finn.no,0,0,0,0.0,0.0,,,,,7,14.896596952239767,0,0.0,0,2,0.5714285714285714,,,,0
172,58pic.com,0,0,0,0.0,0.0,2.0,6.0,3.0,1.0873747624218109,9,26.52932501298081,2,0.2222222222222222,1,2,0.3333333333333333,2316.0,2316.0,712.0,0
173,ask.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,7,19.651484454403235,0,0.0,0,1,0.8571428571428571,7518.0,7518.0,76.0,0
174,addthis.com,10,4,0,0.9397940008672035,1.0,1.0,9.0,0.0,3.1307117531978257,11,36.05374780501027,0,0.0,0,3,0.3636363636363637,7664.0,7664.0,328.0,0
175,force.com,0,0,0,0.0,0.0,4.0,2.25,0.4330127018922193,0.8936969259085259,9,24.52932501298081,0,0.0,0,2,0.5555555555555556,10228.0,10228.0,334.0,0
176,xfinity.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,11,36.05374780501027,0,0.0,0,3,0.5454545454545454,5962.0,5962.0,897.0,0
177,beeg.com,0,0,0,0.0,0.0,,,,,8,22.0,0,0.0,0,3,0.375,6857.0,6857.0,43.0,0
178,setn.com,0,0,0,0.0,0.0,,,,,8,24.0,0,0.0,0,3,0.375,7068.0,7068.0,901.0,0
179,minuto30.com,0,0,0,0.0,0.0,,,,,12,39.019550008653866,2,0.16666666666666666,1,2,0.5,3698.0,3698.0,1140.0,0
180,mlb.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,7,17.651484454403235,0,0.0,0,1,0.8571428571428571,8966.0,8966.0,83.0,0
181,yy.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,6,13.509775004326935,0,0.0,0,2,0.5,9253.0,9253.0,368.0,0
182,youdao.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,10,28.464393446710147,0,0.0,0,3,0.3,6183.0,6183.0,237.0,0
183,ximalaya.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,12,36.26466250649041,0,0.0,0,3,0.5,7415.0,7415.0,987.0,0
184,kissanime.ru,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,12,39.01955000865389,0,0.0,0,3,0.4166666666666667,,,,0
185,pochta.ru,0,0,0,0.0,0.0,,,,,9,28.52932501298081,0,0.0,0,2,0.4444444444444444,,,,0
186,chess.com,1,1,0,0.0,0.0,3.0,2.0,0.0,0.7865821817540345,9,24.52932501298081,0,0.0,0,2,0.5555555555555556,9048.0,9048.0,2253.0,0
187,vporn.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,26.52932501298081,0,0.0,0,3,0.4444444444444444,6551.0,6551.0,215.0,0
188,flightradar24.com,2,1,0,0.0,0.0,1.0,9.0,0.0,3.3109803671745914,17,65.4868683012558,2,0.1176470588235294,1,3,0.35294117647058826,3478.0,3478.0,138.0,0
189,mama.cn,5,6,80,0.8277293767706428,0.8710490642551527,2.0,6.5,3.5,1.15110658089188,7,15.651484454403233,0,0.0,0,2,0.5714285714285714,,,,0
190,fitbit.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,10,29.21928094887362,0,0.0,0,3,0.3,5869.0,5869.0,378.0,0
191,sky.com,0,0,0,0.0,0.0,,,,,7,19.651484454403235,0,0.0,0,2,0.42857142857142855,11373.0,11373.0,109.0,0
192,gotomeeting.com,0,0,0,0.0,0.0,,,,,15,45.84847143196431,0,0.0,0,2,0.7333333333333333,5807.0,5807.0,332.0,0
193,kknews.cc,0,0,0,0.0,0.0,,,,,9,24.52932501298081,0,0.0,0,3,0.4444444444444444,1083.0,1083.0,60.0,0
194,isna.ir,0,0,0,0.0,0.0,,,,,7,17.651484454403235,0,0.0,0,2,0.5714285714285714,,,,0
195,mit.edu,6,2,2,0.4841962570206112,1.0,2.0,2.0,0.0,0.0,7,19.651484454403235,0,0.0,0,2,0.42857142857142855,,,,0
196,zz106855.com,0,0,0,0.0,0.0,,,,,12,39.019550008653866,6,0.5,1,2,0.25,857.0,857.0,126.0,0
197,slack.com,0,0,0,0.0,0.0,,,,,9,26.52932501298081,0,0.0,0,2,0.5555555555555556,9707.0,9707.0,824.0,0
198,fileconvertor.org,0,0,0,0.0,0.0,,,,,17,57.97709329692886,0,0.0,0,3,0.5294117647058824,941.0,941.0,210.0,0
199,jianguoyun.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,14,47.30296890880647,0,0.0,0,3,0.5,2817.0,2817.0,495.0,0
200,tradedoubler.com,0,0,0,0.0,0.0,2.0,2.0,0.0,1.706591352409137,16,56.0,0,0.0,0,2,0.75,7162.0,7162.0,472.0,0
201,xbox.com,2,1,0,1.0,0.0,2.0,2.0,0.0,0.0,8,20.0,0,0.0,0,2,0.5,8188.0,8188.0,158.0,0
202,last.fm,0,0,0,0.0,0.0,1.0,2.0,0.0,8.125,7,19.651484454403235,0,0.0,0,2,0.5714285714285714,4150.0,4150.0,664.0,0
203,ci123.com,14,13,60,0.33193889189625314,0.7034726100551885,2.0,7.0,1.0,0.8016434748927012,9,26.52932501298081,3,0.3333333333333333,1,2,0.3333333333333333,5362.0,5362.0,753.0,0
204,movieweb.com,0,0,0,0.0,0.0,,,,,12,37.019550008653866,0,0.0,0,2,0.5,7579.0,7579.0,350.0,0
205,impress.co.jp,0,0,0,0.0,0.0,,,,,13,42.1057163358342,0,0.0,0,3,0.5384615384615384,,,,0
206,blogspot.com,0,0,0,0.0,0.0,,,,,12,38.26466250649041,0,0.0,0,2,0.6666666666666666,6867.0,6867.0,325.0,0
207,skype.com,0,0,0,0.0,0.0,1.0,2.0,0.0,3.45471102244277,9,28.52932501298081,0,0.0,0,2,0.5555555555555556,5871.0,5871.0,59.0,0
208,monster.com,0,0,0,0.0,0.0,2.0,2.0,0.0,2.2706503042895365,11,34.05374780501027,0,0.0,0,1,0.9090909090909092,9072.0,9072.0,350.0,0
209,everydayhealth.com.tw,0,0,0,0.0,0.0,,,,,21,77.4837783761905,0,0.0,0,4,0.3809523809523809,,,,0
210,java.com,0,0,0,0.0,0.0,3.0,2.0,0.0,0.8604932600219989,8,22.0,0,0.0,0,1,0.875,8384.0,8384.0,381.0,0
211,jjwxc.net,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,3,0.4444444444444444,6022.0,6022.0,34.0,0
212,mediaset.it,0,0,0,0.0,0.0,,,,,11,32.05374780501027,0,0.0,0,3,0.4545454545454545,,,,0
213,yourporn.sexy,0,0,0,0.0,0.0,,,,,13,42.1057163358342,0,0.0,0,3,0.3076923076923077,1642.0,1642.0,51.0,0
214,express.co.uk,0,0,0,0.0,0.0,1.0,2.0,0.0,3.7527767497325684,13,42.1057163358342,0,0.0,0,3,0.5384615384615384,,,,0
215,mi.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,6,13.509775004326935,0,0.0,0,1,0.8333333333333334,7500.0,7500.0,1476.0,0
216,wowkeren.com,0,0,0,0.0,0.0,,,,,12,37.01955000865389,0,0.0,0,3,0.4166666666666667,3786.0,3786.0,372.0,0
217,pptv.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,8,22.0,0,0.0,0,2,0.5,3720.0,3720.0,221.0,0
218,indexmovie.me,0,0,0,0.0,0.0,,,,,13,39.350828833670725,0,0.0,0,3,0.38461538461538464,842.0,842.0,112.0,0
219,bahn.de,0,0,0,0.0,0.0,,,,,7,19.651484454403235,0,0.0,0,2,0.5714285714285714,,,,0
220,netflix.com,0,0,0,0.0,0.0,5.0,3.0,1.2649110640673518,0.266698230455221,11,38.05374780501027,0,0.0,0,2,0.6363636363636364,7861.0,7861.0,1278.0,0
221,xdf.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,6,15.509775004326935,0,0.0,0,2,0.5,,,,0
222,yandex.com,0,0,0,0.0,0.0,,,,,10,33.219280948873624,0,0.0,0,2,0.6,7543.0,7543.0,596.0,0
223,t-online.de,0,0,0,0.0,0.0,,,,,11,34.05374780501027,0,0.0,0,3,0.5454545454545454,,,,0
224,zcool.com.cn,1,1,0,0.0,0.0,3.0,4.666666666666667,1.8856180831641267,0.8164540684499016,12,31.50977500432694,0,0.0,0,4,0.3333333333333333,,,,0
225,meizu.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,26.52932501298081,0,0.0,0,3,0.3333333333333333,6045.0,6045.0,811.0,0
226,translationbuddy.com,0,0,0,0.0,0.0,,,,,20,76.43856189774726,0,0.0,0,3,0.55,2656.0,2656.0,70.0,0
227,livejasmin.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,14,49.30296890880647,0,0.0,0,3,0.42857142857142855,6398.0,6398.0,250.0,0
228,readmanga.me,0,0,0,0.0,0.0,,,,,12,34.26466250649041,0,0.0,0,3,0.3333333333333333,2439.0,2439.0,167.0,0
229,smartadtags.com,0,0,0,0.0,0.0,,,,,15,47.84847143196429,0,0.0,0,4,0.3333333333333333,1834.0,1834.0,494.0,0
230,kakao.com,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,22.52932501298081,0,0.0,0,3,0.4444444444444444,8177.0,8177.0,81.0,0
231,hp.com,24,8,0,0.5571659896751601,0.5162649802317995,2.0,2.0,0.0,0.0,6,15.509775004326935,0,0.0,0,1,0.8333333333333334,12132.0,12132.0,38.0,0
232,huya.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,8,24.0,0,0.0,0,2,0.625,5332.0,5332.0,397.0,0
233,google.ca,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9,24.52932501298081,0,0.0,0,1,0.8888888888888888,6802.0,6802.0,54.0,0
234,thekitchn.com,0,0,0,0.0,0.0,,,,,13,42.1057163358342,0,0.0,0,4,0.38461538461538464,4238.0,4238.0,219.0,0
235,tilestwra.com,0,0,0,0.0,0.0,,,,,13,46.10571633583419,0,0.0,0,3,0.38461538461538464,1512.0,1512.0,78.0,0
236,mangastream.com,0,0,0,0.0,0.0,,,,,15,49.09358392980084,0,0.0,0,3,0.4,3470.0,3470.0,783.0,0
237,iciba.com,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,9,24.52932501298081,0,0.0,0,3,0.4444444444444444,6937.0,6937.0,795.0,0
238,yahoo.co.jp,0,0,0,0.0,0.0,4.0,2.75,1.299038105676658,0.6661626584779551,11,31.298860302846798,0,0.0,0,3,0.4545454545454545,,,,0
239,infobae.com,0,0,0,0.0,0.0,,,,,11,36.05374780501027,0,0.0,0,3,0.3636363636363637,6254.0,6254.0,427.0,0
240,unblocked.srl,0,0,0,0.0,0.0,,,,,13,46.10571633583419,0,0.0,0,2,0.6923076923076923,755.0,755.0,695.0,0
241,mehrnews.com,0,0,0,0.0,0.0,,,,,12,39.01955000865389,0,0.0,0,2,0.5833333333333334,6040.0,6040.0,211.0,0
242,china.org.cn,0,0,0,0.0,0.0,2.0,2.0,0.0,0.0,12,37.019550008653866,0,0.0,0,3,0.4166666666666667,,,,0
